x	y	I
0.4	-0.8	0.13329375056191825
0.533	-0.8	0.15935223937201956
0.667	-0.8	0.1672355832281185
0.8	-0.8	0.15297135013439359
0.933	-0.8	0.12037404809915206
1.07	-0.8	0.07905590725341151
1.2	-0.8	0.04039039417106559
1.33	-0.8	0.01322857946685398
1.47	-0.8	0.0011074058552726816
1.6	-0.8	0.0018891361587657233
1.73	-0.8	0.009648879452355581
1.87	-0.8	0.017708518753326477
2.	-0.8	0.021385720119943386
2.13	-0.8	0.019364542318082083
2.27	-0.8	0.013364962707585094
2.4	-0.8	0.006586923459068627
2.53	-0.8	0.0018629294196433417
2.67	-0.8	0.000411148069157559
2.8	-0.8	0.0016348967161495306
2.93	-0.8	0.0038384117471014527
3.07	-0.8	0.005318347984251207
3.2	-0.8	0.005215740716442143
3.33	-0.8	0.0037535272226076996
3.47	-0.8	0.0018669307408339625
3.6	-0.8	0.0005417637911722708
3.73	-0.8	0.00026556370364734115
3.87	-0.8	0.0008599752451604751
4.	-0.8	0.001710073248560477

-4.	-0.9	0.0018419087864482394
-3.87	-0.9	0.0010141273744900033
-3.73	-0.9	0.0003128207591216822
-3.6	-0.9	0.0003814850614864652
-3.47	-0.9	0.001508519483668051
-3.33	-0.9	0.003348641988653214
-3.2	-0.9	0.005002051290183083
-3.07	-0.9	0.005481473715566824
-2.93	-0.9	0.004354856458910794
-2.8	-0.9	0.002193142229848213
-2.67	-0.9	0.0004926815901637193
-2.53	-0.9	0.0009939422257577931
-2.4	-0.9	0.0046699129385156975
-2.27	-0.9	0.010917174675530262
-2.13	-0.9	0.01747934228693382
-2.	-0.9	0.021320133675122647
-1.87	-0.9	0.02016585076519101
-1.73	-0.9	0.014004034289646815
-1.6	-0.9	0.005708756399342404
-1.47	-0.9	0.00027821570725387
-1.33	-0.9	0.0028125562172519945
-1.2	-0.9	0.016034320324124787
-1.07	-0.9	0.03851104071799378
-0.933	-0.9	0.06455438135461208
-0.8	-0.9	0.08607426907561234
-0.667	-0.9	0.09575566886137174
-0.533	-0.9	0.09023212823383404
-0.4	-0.9	0.07181304114261339
-0.267	-0.9	0.047880606477744087
-0.133	-0.9	0.02808214952924218
0	-0.9	0.020447144502467766
0.133	-0.9	0.02808214952924218
0.267	-0.9	0.047880606477744087
0.4	-0.9	0.07181304114261339
0.533	-0.9	0.09023212823383404
0.667	-0.9	0.09575566886137174
0.8	-0.9	0.08607426907561234
0.933	-0.9	0.06455438135461208
1.07	-0.9	0.03851104071799378
1.2	-0.9	0.016034320324124787
1.33	-0.9	0.0028125562172519945
1.47	-0.9	0.00027821570725387
1.6	-0.9	0.005708756399342404
1.73	-0.9	0.014004034289646815
1.87	-0.9	0.02016585076519101
2.	-0.9	0.021320133675122647
2.13	-0.9	0.01747934228693382
2.27	-0.9	0.010917174675530262
2.4	-0.9	0.0046699129385156975
2.53	-0.9	0.0009939422257577931
2.67	-0.9	0.0004926815901637193
2.8	-0.9	0.002193142229848213
2.93	-0.9	0.004354856458910794
3.07	-0.9	0.005481473715566824
3.2	-0.9	0.005002051290183083
3.33	-0.9	0.003348641988653214
3.47	-0.9	0.001508519483668051
3.6	-0.9	0.0003814850614864652
3.73	-0.9	0.0003128207591216822
3.87	-0.9	0.0010141273744900033
4.	-0.9	0.0018419087864482394

-4.	-1.	0.00197285981447255
-3.87	-1.	0.0011941207271074774
-3.73	-1.	0.0004033227261209997
-3.6	-1.	0.0002562243988465913
-3.47	-1.	0.0011457682579657795
-3.33	-1.	0.0028821948643660234
-3.2	-1.	0.004682926507203578
-3.07	-1.	0.005545449115673295
-2.93	-1.	0.004850099673649574
-2.8	-1.	0.0028653631699562653
-2.67	-1.	0.0008216217496099012
-2.53	-1.	0.0004135233870152589
-2.4	-1.	0.002904776170457444
-2.27	-1.	0.008277264117311767
-2.13	-1.	0.014925078829244735
-2.	-1.	0.020175921077253845
-1.87	-1.	0.02150830705896528
-1.73	-1.	0.01792617434785358
-1.6	-1.	0.010779330002127874
-1.47	-1.	0.0035054042887865335
-1.33	-1.	0.0002619715952613872
-1.2	-1.	0.003990183573883803
-1.07	-1.	0.014810386928244577
-0.933	-1.	0.029585784009726994
-0.8	-1.	0.042994357911927364
-0.667	-1.	0.04973718965788941
-0.533	-1.	0.046925973897284486
-0.4	-1.	0.03553638624697296
-0.267	-1.	0.020191206752096753
-0.133	-1.	0.007290203595940624
0	-1.	0.002281033083738516
0.133	-1.	0.007290203595940624
0.267	-1.	0.020191206752096753
0.4	-1.	0.03553638624697296
0.533	-1.	0.046925973897284486
0.667	-1.	0.04973718965788941
0.8	-1.	0.042994357911927364
0.933	-1.	0.029585784009726994
1.07	-1.	0.014810386928244577
1.2	-1.	0.003990183573883803
1.33	-1.	0.0002619715952613872
1.47	-1.	0.0035054042887865335
1.6	-1.	0.010779330002127874
1.73	-1.	0.01792617434785358
1.87	-1.	0.02150830705896528
2.	-1.	0.020175921077253845
2.13	-1.	0.014925078829244735
2.27	-1.	0.008277264117311767
2.4	-1.	0.002904776170457444
2.53	-1.	0.0004135233870152589
2.67	-1.	0.0008216217496099012
2.8	-1.	0.0028653631699562653
2.93	-1.	0.004850099673649574
3.07	-1.	0.005545449115673295
3.2	-1.	0.004682926507203578
3.33	-1.	0.0028821948643660234
3.47	-1.	0.0011457682579657795
3.6	-1.	0.0002562243988465913
3.73	-1.	0.0004033227261209997
3.87	-1.	0.0011941207271074774
4.	-1.	0.00197285981447255

-4.	-1.1	0.0020936082618301277
-3.87	-1.1	0.0013950012065429072
-3.73	-1.1	0.0005422871476955236
-3.6	-1.1	0.00018264712546394978
-3.47	-1.1	0.0008006847204402582
-3.33	-1.1	0.002368831036450747
-3.2	-1.1	0.004251740191918527
-3.07	-1.1	0.005475867077551691
-2.93	-1.1	0.005270860953365299
-2.8	-1.1	0.0036062836182228415
-2.67	-1.1	0.0013989163055249483
-2.53	-1.1	0.00020228455120441203
-2.4	-1.1	0.0014590294173021602
-2.27	-1.1	0.005661798576089321
-2.13	-1.1	0.01187671407101401
-2.	-1.1	0.01795218786787755
-1.87	-1.1	0.02140712343989275
-1.73	-1.1	0.020624141947493357
-1.6	-1.1	0.015762906883728302
-1.47	-1.1	0.008887612094543333
-1.33	-1.1	0.0031584056452534917
-1.2	-1.1	0.001405541890352108
-1.07	-1.1	0.004749296320252717
-0.933	-1.1	0.01195760366913846
-0.8	-1.1	0.01990916769881025
-0.667	-1.1	0.02499735017933929
-0.533	-1.1	0.02483141479498134
-0.4	-1.1	0.01941437115563531
-0.267	-1.1	0.011204225961372587
-0.133	-1.1	0.0039975955586217865
0	-1.1	0.0011521083828845869
0.133	-1.1	0.0039975955586217865
0.267	-1.1	0.011204225961372587
0.4	-1.1	0.01941437115563531
0.533	-1.1	0.02483141479498134
0.667	-1.1	0.02499735017933929
0.8	-1.1	0.01990916769881025
0.933	-1.1	0.01195760366913846
1.07	-1.1	0.004749296320252717
1.2	-1.1	0.001405541890352108
1.33	-1.1	0.0031584056452534917
1.47	-1.1	0.008887612094543333
1.6	-1.1	0.015762906883728302
1.73	-1.1	0.020624141947493357
1.87	-1.1	0.02140712343989275
2.	-1.1	0.01795218786787755
2.13	-1.1	0.01187671407101401
2.27	-1.1	0.005661798576089321
2.4	-1.1	0.0014590294173021602
2.53	-1.1	0.00020228455120441203
2.67	-1.1	0.0013989163055249483
2.8	-1.1	0.0036062836182228415
2.93	-1.1	0.005270860953365299
3.07	-1.1	0.005475867077551691
3.2	-1.1	0.004251740191918527
3.33	-1.1	0.002368831036450747
3.47	-1.1	0.0008006847204402582
3.6	-1.1	0.00018264712546394978
3.73	-1.1	0.0005422871476955236
3.87	-1.1	0.0013950012065429072
4.	-1.1	0.0020936082618301277

-4.	-1.2	0.0021931147853530997
-3.87	-1.2	0.0016080851996994067
-3.73	-1.2	0.0007308585827114794
-3.6	-1.2	0.0001757869096730439
-3.47	-1.2	0.0004986772989072308
-3.33	-1.2	0.001832174621408725
-3.2	-1.2	0.003713416418951631
-3.07	-1.2	0.005245795522151954
-2.93	-1.2	0.005559060252615742
-2.8	-1.2	0.004347962649384534
-2.67	-1.2	0.00218700212968981
-2.53	-1.2	0.00039976728477549315
-2.4	-1.2	0.00048099338840786125
-2.27	-1.2	0.0033200674419622943
-2.13	-1.2	0.008618686687196647
-2.	-1.2	0.01484021941272175
-1.87	-1.2	0.019783248007059526
-1.73	-1.2	0.021551951253069867
-1.6	-1.2	0.01946773339347771
-1.47	-1.2	0.014459791461109097
-1.33	-1.2	0.008706934946198347
-1.2	-1.2	0.004670432003724831
-1.07	-1.2	0.00397207928942817
-0.933	-1.2	0.006665733023700507
-0.8	-1.2	0.01126604670494031
-0.667	-1.2	0.015521901136747167
-0.533	-1.2	0.017544734678543363
-0.4	-1.2	0.016720198577937086
-0.267	-1.2	0.013943292968932777
-0.133	-1.2	0.011067696256327805
0	-1.2	0.009868215612089703
0.133	-1.2	0.011067696256327805
0.267	-1.2	0.013943292968932777
0.4	-1.2	0.016720198577937086
0.533	-1.2	0.017544734678543363
0.667	-1.2	0.015521901136747167
0.8	-1.2	0.01126604670494031
0.933	-1.2	0.006665733023700507
1.07	-1.2	0.00397207928942817
1.2	-1.2	0.004670432003724831
1.33	-1.2	0.008706934946198347
1.47	-1.2	0.014459791461109097
1.6	-1.2	0.01946773339347771
1.73	-1.2	0.021551951253069867
1.87	-1.2	0.019783248007059526
2.	-1.2	0.01484021941272175
2.13	-1.2	0.008618686687196647
2.27	-1.2	0.0033200674419622943
2.4	-1.2	0.00048099338840786125
2.53	-1.2	0.00039976728477549315
2.67	-1.2	0.00218700212968981
2.8	-1.2	0.004347962649384534
2.93	-1.2	0.005559060252615742
3.07	-1.2	0.005245795522151954
3.2	-1.2	0.003713416418951631
3.33	-1.2	0.001832174621408725
3.47	-1.2	0.0004986772989072308
3.6	-1.2	0.0001757869096730439
3.73	-1.2	0.0007308585827114794
3.87	-1.2	0.0016080851996994067
4.	-1.2	0.0021931147853530997

-4.	-1.3	0.0022592897437778937
-3.87	-1.3	0.0018208389103538118
-3.73	-1.3	0.000964825388551251
-3.6	-1.3	0.0002468174462767847
-3.47	-1.3	0.0002663701083014153
-3.33	-1.3	0.0013042505259983617
-3.2	-1.3	0.0030869497312991778
-3.07	-1.3	0.004841849041206421
-2.93	-1.3	0.005659926815646821
-2.8	-1.3	0.0050060601170048066
-2.67	-1.3	0.00310857188732585
-2.53	-1.3	0.0009900827860000014
-2.4	-1.3	0.00006955404833976995
-2.27	-1.3	0.0014913795488421444
-2.13	-1.3	0.005502151339875789
-2.	-1.3	0.01120343285554581
-1.87	-1.3	0.016842348094503513
-1.73	-1.3	0.020537594036415415
-1.6	-1.3	0.021110891037046844
-1.47	-1.3	0.018624958506062158
-1.33	-1.3	0.014361873185754223
-1.2	-1.3	0.010247598666755005
-1.07	-1.3	0.008001455073046377
-0.933	-1.3	0.008421690897662914
-0.8	-1.3	0.011140824987185894
-0.667	-1.3	0.014938287908579005
-0.533	-1.3	0.01841374652903162
-0.4	-1.3	0.020652475602156543
-0.267	-1.3	0.02154287821762938
-0.133	-1.3	0.021615101538926384
0	-1.3	0.021540584712299523
0.133	-1.3	0.021615101538926384
0.267	-1.3	0.02154287821762938
0.4	-1.3	0.020652475602156543
0.533	-1.3	0.01841374652903162
0.667	-1.3	0.014938287908579005
0.8	-1.3	0.011140824987185894
0.933	-1.3	0.008421690897662914
1.07	-1.3	0.008001455073046377
1.2	-1.3	0.010247598666755005
1.33	-1.3	0.014361873185754223
1.47	-1.3	0.018624958506062158
1.6	-1.3	0.021110891037046844
1.73	-1.3	0.020537594036415415
1.87	-1.3	0.016842348094503513
2.	-1.3	0.01120343285554581
2.13	-1.3	0.005502151339875789
2.27	-1.3	0.0014913795488421444
2.4	-1.3	0.00006955404833976995
2.53	-1.3	0.0009900827860000014
2.67	-1.3	0.00310857188732585
2.8	-1.3	0.0050060601170048066
2.93	-1.3	0.005659926815646821
3.07	-1.3	0.004841849041206421
3.2	-1.3	0.0030869497312991778
3.33	-1.3	0.0013042505259983617
3.47	-1.3	0.0002663701083014153
3.6	-1.3	0.0002468174462767847
3.73	-1.3	0.000964825388551251
3.87	-1.3	0.0018208389103538118
4.	-1.3	0.0022592897437778937

-4.	-1.4	0.002280057185421609
-3.87	-1.4	0.002017285268903213
-3.73	-1.4	0.0012337045498969168
-3.6	-1.4	0.0004006654415295224
-3.47	-1.4	0.0001284864451537811
-3.33	-1.4	0.0008233092543273932
-3.2	-1.4	0.002406281413426944
-3.07	-1.4	0.004269660964879552
-2.93	-1.4	0.005531796687074166
-2.8	-1.4	0.00549088656161905
-2.67	-1.4	0.004052866729692855
-2.53	-1.4	0.00189568155759377
-2.4	-1.4	0.0002484827257602419
-2.27	-1.4	0.0003574590684761404
-2.13	-1.4	0.0028811801609358962
-2.	-1.4	0.007514054224864364
-1.87	-1.4	0.013040192475689797
-1.73	-1.4	0.01781474793888243
-1.6	-1.4	0.020458429465356455
-1.47	-1.4	0.020442507532118855
-1.33	-1.4	0.018293437073568817
-1.2	-1.4	0.015332177134189483
-1.07	-1.4	0.013087358113834715
-0.933	-1.4	0.012668793959638205
-0.8	-1.4	0.014386102633688913
-0.667	-1.4	0.017754354541142298
-0.533	-1.4	0.02182672985711539
-0.4	-1.4	0.02564263475188642
-0.267	-1.4	0.028555025999885984
-0.133	-1.4	0.030305471330658654
0	-1.4	0.030880191774743042
0.133	-1.4	0.030305471330658654
0.267	-1.4	0.028555025999885984
0.4	-1.4	0.02564263475188642
0.533	-1.4	0.02182672985711539
0.667	-1.4	0.017754354541142298
0.8	-1.4	0.014386102633688913
0.933	-1.4	0.012668793959638205
1.07	-1.4	0.013087358113834715
1.2	-1.4	0.015332177134189483
1.33	-1.4	0.018293437073568817
1.47	-1.4	0.020442507532118855
1.6	-1.4	0.020458429465356455
1.73	-1.4	0.01781474793888243
1.87	-1.4	0.013040192475689797
2.	-1.4	0.007514054224864364
2.13	-1.4	0.0028811801609358962
2.27	-1.4	0.0003574590684761404
2.4	-1.4	0.0002484827257602419
2.53	-1.4	0.00189568155759377
2.67	-1.4	0.004052866729692855
2.8	-1.4	0.00549088656161905
2.93	-1.4	0.005531796687074166
3.07	-1.4	0.004269660964879552
3.2	-1.4	0.002406281413426944
3.33	-1.4	0.0008233092543273932
3.47	-1.4	0.0001284864451537811
3.6	-1.4	0.0004006654415295224
3.73	-1.4	0.0012337045498969168
3.87	-1.4	0.002017285268903213
4.	-1.4	0.002280057185421609

-4.	-1.5	0.002244776482841075
-3.87	-1.5	0.0021790510743742693
-3.73	-1.5	0.0015204773221894506
-3.6	-1.5	0.0006338403358996187
-3.47	-1.5	0.00010407566952466764
-3.33	-1.5	0.0004299610381368042
-3.2	-1.5	0.0017188369536953992
-3.07	-1.5	0.003557422225396017
-2.93	-1.5	0.0051559458602654104
-2.8	-1.5	0.005722031199755345
-2.67	-1.5	0.004889891405009697
-2.53	-1.5	0.0029825414979974666
-2.4	-1.5	0.0009524703495192356
-2.27	-1.5	1.0479227031353515e-6
-2.13	-1.5	0.001041627721210853
-2.	-1.5	0.004259629361087093
-1.87	-1.5	0.00898587296905761
-1.73	-1.5	0.013952681958049117
-1.6	-1.5	0.01781893602688259
-1.47	-1.5	0.01972294516585768
-1.33	-1.5	0.019614002291337456
-1.2	-1.5	0.018225785543815806
-1.07	-1.5	0.01672693897336244
-0.933	-1.5	0.01622773527344854
-0.8	-1.5	0.01736784457739937
-0.667	-1.5	0.02014475521471683
-0.533	-1.5	0.024009911618297165
-0.4	-1.5	0.028135363378191773
-0.267	-1.5	0.031700269830553296
-0.133	-1.5	0.03408063439379838
0	-1.5	0.03491278263158233
0.133	-1.5	0.03408063439379838
0.267	-1.5	0.031700269830553296
0.4	-1.5	0.028135363378191773
0.533	-1.5	0.024009911618297165
0.667	-1.5	0.02014475521471683
0.8	-1.5	0.01736784457739937
0.933	-1.5	0.01622773527344854
1.07	-1.5	0.01672693897336244
1.2	-1.5	0.018225785543815806
1.33	-1.5	0.019614002291337456
1.47	-1.5	0.01972294516585768
1.6	-1.5	0.01781893602688259
1.73	-1.5	0.013952681958049117
1.87	-1.5	0.00898587296905761
2.	-1.5	0.004259629361087093
2.13	-1.5	0.001041627721210853
2.27	-1.5	1.0479227031353515e-6
2.4	-1.5	0.0009524703495192356
2.53	-1.5	0.0029825414979974666
2.67	-1.5	0.004889891405009697
2.8	-1.5	0.005722031199755345
2.93	-1.5	0.0051559458602654104
3.07	-1.5	0.003557422225396017
3.2	-1.5	0.0017188369536953992
3.33	-1.5	0.0004299610381368042
3.47	-1.5	0.00010407566952466764
3.6	-1.5	0.0006338403358996187
3.73	-1.5	0.0015204773221894506
3.87	-1.5	0.0021790510743742693
4.	-1.5	0.002244776482841075

-4.	-1.6	0.0021459079810350126
-3.87	-1.6	0.002287088397036025
-3.73	-1.6	0.0018022342313275485
-3.6	-1.6	0.0009329445759634069
-3.47	-1.6	0.00020258775022742934
-3.33	-1.6	0.00016185718577927215
-3.2	-1.6	0.0010813307211328142
-3.07	-1.6	0.002756201866654197
-2.93	-1.6	0.004544341452188117
-2.8	-1.6	0.005644184303708188
-2.67	-1.6	0.005491055802382503
-2.53	-1.6	0.004077799522630829
-2.4	-1.6	0.00203020519791572
-2.27	-1.6	0.0003817635642255372
-2.13	-1.6	0.00013987839420626858
-2.	-1.6	0.0018417332014967138
-1.87	-1.6	0.005307629762977856
-1.73	-1.6	0.009707208132379571
-1.6	-1.6	0.013906181080308444
-1.47	-1.6	0.016932142743820513
-1.33	-1.6	0.018350233467776516
-1.2	-1.6	0.018392250596308984
-1.07	-1.6	0.017804281381505548
-0.933	-1.6	0.01750435004785518
-0.8	-1.6	0.018212261620267813
-0.667	-1.6	0.02020206431877228
-0.533	-1.6	0.023250859446243766
-0.4	-1.6	0.02676352827053334
-0.267	-1.6	0.02998973227493483
-0.133	-1.6	0.032240468721527235
0	-1.6	0.03304578998670064
0.133	-1.6	0.032240468721527235
0.267	-1.6	0.02998973227493483
0.4	-1.6	0.02676352827053334
0.533	-1.6	0.023250859446243766
0.667	-1.6	0.02020206431877228
0.8	-1.6	0.018212261620267813
0.933	-1.6	0.01750435004785518
1.07	-1.6	0.017804281381505548
1.2	-1.6	0.018392250596308984
1.33	-1.6	0.018350233467776516
1.47	-1.6	0.016932142743820513
1.6	-1.6	0.013906181080308444
1.73	-1.6	0.009707208132379571
1.87	-1.6	0.005307629762977856
2.	-1.6	0.0018417332014967138
2.13	-1.6	0.00013987839420626858
2.27	-1.6	0.0003817635642255372
2.4	-1.6	0.00203020519791572
2.53	-1.6	0.004077799522630829
2.67	-1.6	0.005491055802382503
2.8	-1.6	0.005644184303708188
2.93	-1.6	0.004544341452188117
3.07	-1.6	0.002756201866654197
3.2	-1.6	0.0010813307211328142
3.33	-1.6	0.00016185718577927215
3.47	-1.6	0.00020258775022742934
3.6	-1.6	0.0009329445759634069
3.73	-1.6	0.0018022342313275485
3.87	-1.6	0.002287088397036025
4.	-1.6	0.0021459079810350126

-4.	-1.7	0.001980724275932569
-3.87	-1.7	0.002323988793124514
-3.73	-1.7	0.002051898130062982
-3.6	-1.7	0.0012743437045944048
-3.47	-1.7	0.0004204920051447872
-3.33	-1.7	0.000047542351010490096
-3.2	-1.7	0.0005529378103485088
-3.07	-1.7	0.001936151516424136
-2.93	-1.7	0.0037431464171259906
-2.8	-1.7	0.005240922013767005
-2.67	-1.7	0.005752824263625183
-2.53	-1.7	0.004997849958084471
-2.4	-1.7	0.0032661856241751773
-2.27	-1.7	0.001337017518573113
-2.13	-1.7	0.00016751936497199095
-2.	-1.7	0.000492392484353866
-1.87	-1.7	0.002516189339169842
-1.73	-1.7	0.005835474262930436
-1.6	-1.7	0.009618854290408301
-1.47	-1.7	0.012955155349289366
-1.33	-1.7	0.015210315078259531
-1.2	-1.7	0.01624168834509891
-1.07	-1.7	0.016394106730223484
-0.933	-1.7	0.01630327948608998
-0.8	-1.7	0.016609409813745733
-0.667	-1.7	0.017705515247946724
-0.533	-1.7	0.019610371457792798
-0.4	-1.7	0.021991349534602352
-0.267	-1.7	0.024302586977882984
-0.133	-1.7	0.025973126232173353
0	-1.7	0.02658138319616666
0.133	-1.7	0.025973126232173353
0.267	-1.7	0.024302586977882984
0.4	-1.7	0.021991349534602352
0.533	-1.7	0.019610371457792798
0.667	-1.7	0.017705515247946724
0.8	-1.7	0.016609409813745733
0.933	-1.7	0.01630327948608998
1.07	-1.7	0.016394106730223484
1.2	-1.7	0.01624168834509891
1.33	-1.7	0.015210315078259531
1.47	-1.7	0.012955155349289366
1.6	-1.7	0.009618854290408301
1.73	-1.7	0.005835474262930436
1.87	-1.7	0.002516189339169842
2.	-1.7	0.000492392484353866
2.13	-1.7	0.00016751936497199095
2.27	-1.7	0.001337017518573113
2.4	-1.7	0.0032661856241751773
2.53	-1.7	0.004997849958084471
2.67	-1.7	0.005752824263625183
2.8	-1.7	0.005240922013767005
2.93	-1.7	0.0037431464171259906
3.07	-1.7	0.001936151516424136
3.2	-1.7	0.0005529378103485088
3.33	-1.7	0.000047542351010490096
3.47	-1.7	0.0004204920051447872
3.6	-1.7	0.0012743437045944048
3.73	-1.7	0.002051898130062982
3.87	-1.7	0.002323988793124514
4.	-1.7	0.001980724275932569

-4.	-1.8	0.0017527939781872648
-3.87	-1.8	0.0022766693671851953
-3.73	-1.8	0.002241035941155507
-3.6	-1.8	0.001625388490067141
-3.47	-1.8	0.0007392305194262405
-3.33	-1.8	0.00010045933997749368
-3.2	-1.8	0.000186548385115033
-3.07	-1.8	0.0011784154651487803
-2.93	-1.8	0.0028303099226684343
-2.8	-1.8	0.004543025936242056
-2.67	-1.8	0.0056185542838772095
-2.53	-1.8	0.005581941911801857
-2.4	-1.8	0.004418319459385686
-2.27	-1.8	0.0026099828783012527
-2.13	-1.8	0.0009521256186404252
-2.	-1.8	0.00022967266750061475
-1.87	-1.8	0.0009006697159430401
-1.73	-1.8	0.002924506374944509
-1.6	-1.8	0.005802243730525611
-1.47	-1.8	0.008798587075517558
-1.33	-1.8	0.01123818478046737
-1.2	-1.8	0.01274677536126294
-1.07	-1.8	0.013344957724209013
-0.933	-1.8	0.013375307142757295
-0.8	-1.8	0.01331489062844301
-0.667	-1.8	0.013563813705967764
-0.533	-1.8	0.014295183119415189
-0.4	-1.8	0.015413448524541604
-0.267	-1.8	0.016619404634435148
-0.133	-1.8	0.017542773725729474
0	-1.8	0.017887871920419886
0.133	-1.8	0.017542773725729474
0.267	-1.8	0.016619404634435148
0.4	-1.8	0.015413448524541604
0.533	-1.8	0.014295183119415189
0.667	-1.8	0.013563813705967764
0.8	-1.8	0.01331489062844301
0.933	-1.8	0.013375307142757295
1.07	-1.8	0.013344957724209013
1.2	-1.8	0.01274677536126294
1.33	-1.8	0.01123818478046737
1.47	-1.8	0.008798587075517558
1.6	-1.8	0.005802243730525611
1.73	-1.8	0.002924506374944509
1.87	-1.8	0.0009006697159430401
2.	-1.8	0.00022967266750061475
2.13	-1.8	0.0009521256186404252
2.27	-1.8	0.0026099828783012527
2.4	-1.8	0.004418319459385686
2.53	-1.8	0.005581941911801857
2.67	-1.8	0.0056185542838772095
2.8	-1.8	0.004543025936242056
2.93	-1.8	0.0028303099226684343
3.07	-1.8	0.0011784154651487803
3.2	-1.8	0.000186548385115033
3.33	-1.8	0.00010045933997749368
3.47	-1.8	0.0007392305194262405
3.6	-1.8	0.001625388490067141
3.73	-1.8	0.002241035941155507
3.87	-1.8	0.0022766693671851953
4.	-1.8	0.0017527939781872648

-4.	-1.9	0.001472920493395095
-3.87	-1.9	0.0021390698340672115
-3.73	-1.9	0.002343557330206721
-3.6	-1.9	0.0019473786475922563
-3.47	-1.9	0.0011252370706241932
-3.33	-1.9	0.00031431720362902016
-3.2	-1.9	0.0000194291336115479
-3.07	-1.9	0.0005635141967911129
-2.93	-1.9	0.0019066133713026546
-2.8	-1.9	0.00362856841989063
-2.67	-1.9	0.005093334640716487
-2.53	-1.9	0.005724201215227937
-2.4	-1.9	0.005263953753632355
-2.27	-1.9	0.003899683635550765
-2.13	-1.9	0.0021952718051465687
-2.	-1.9	0.0008636714989942935
-1.87	-1.9	0.00048242883363167977
-1.73	-1.9	0.0012764023688939202
-1.6	-1.9	0.003054689315843251
-1.47	-1.9	0.005315558923828944
-1.33	-1.9	0.007460376803955624
-1.2	-1.9	0.009018053919321511
-1.07	-1.9	0.009789357537285388
-0.933	-1.9	0.009865932562990391
-0.8	-1.9	0.009536750856878455
-0.667	-1.9	0.009137983331484864
-0.533	-1.9	0.00891512862060368
-0.4	-1.9	0.008949011675577568
-0.267	-1.9	0.009163000772742305
-0.133	-1.9	0.009394465310400956
0	-1.9	0.009491848783160008
0.133	-1.9	0.009394465310400956
0.267	-1.9	0.009163000772742305
0.4	-1.9	0.008949011675577568
0.533	-1.9	0.00891512862060368
0.667	-1.9	0.009137983331484864
0.8	-1.9	0.009536750856878455
0.933	-1.9	0.009865932562990391
1.07	-1.9	0.009789357537285388
1.2	-1.9	0.009018053919321511
1.33	-1.9	0.007460376803955624
1.47	-1.9	0.005315558923828944
1.6	-1.9	0.003054689315843251
1.73	-1.9	0.0012764023688939202
1.87	-1.9	0.00048242883363167977
2.	-1.9	0.0008636714989942935
2.13	-1.9	0.0021952718051465687
2.27	-1.9	0.003899683635550765
2.4	-1.9	0.005263953753632355
2.53	-1.9	0.005724201215227937
2.67	-1.9	0.005093334640716487
2.8	-1.9	0.00362856841989063
2.93	-1.9	0.0019066133713026546
3.07	-1.9	0.0005635141967911129
3.2	-1.9	0.0000194291336115479
3.33	-1.9	0.00031431720362902016
3.47	-1.9	0.0011252370706241932
3.6	-1.9	0.0019473786475922563
3.73	-1.9	0.002343557330206721
3.87	-1.9	0.0021390698340672115
4.	-1.9	0.001472920493395095

-4.	-2.	0.0011592250771794912
-3.87	-2.	0.0019143917410224848
-3.73	-2.	0.0023398644614788743
-3.6	-2.	0.0022001522183840716
-3.47	-2.	0.0015325074693734834
-3.33	-2.	0.0006610378485887899
-3.2	-2.	0.00006505792093029337
-3.07	-2.	0.0001579449274077342
-2.93	-2.	0.0010809601236936644
-2.8	-2.	0.002613497246199743
-2.67	-2.	0.004247576809610325
-2.53	-2.	0.005396517242536885
-2.4	-2.	0.0056441119286987475
-2.27	-2.	0.004922202721865281
-2.13	-2.	0.0035391176573162228
-2.	-2.	0.002050739742043807
-1.87	-2.	0.0010357886337308564
-1.73	-2.	0.0008747726906201859
-1.6	-2.	0.0016229511614733118
-1.47	-2.	0.0030197436931023638
-1.33	-2.	0.004615740221299455
-1.2	-2.	0.005952554875901796
-1.07	-2.	0.006718434972652667
-0.933	-2.	0.006824344384099195
-0.8	-2.	0.0063864346582330235
-0.667	-2.	0.005640528749160328
-0.533	-2.	0.0048359852727069335
-0.4	-2.	0.004154476731035708
-0.267	-2.	0.0036792661355754485
-0.133	-2.	0.003414250354364396
0	-2.	0.0033310825972137745
0.133	-2.	0.003414250354364396
0.267	-2.	0.0036792661355754485
0.4	-2.	0.004154476731035708
0.533	-2.	0.0048359852727069335
0.667	-2.	0.005640528749160328
0.8	-2.	0.0063864346582330235
0.933	-2.	0.006824344384099195
1.07	-2.	0.006718434972652667
1.2	-2.	0.005952554875901796
1.33	-2.	0.004615740221299455
1.47	-2.	0.0030197436931023638
1.6	-2.	0.0016229511614733118
1.73	-2.	0.0008747726906201859
1.87	-2.	0.0010357886337308564
2.	-2.	0.002050739742043807
2.13	-2.	0.0035391176573162228
2.27	-2.	0.004922202721865281
2.4	-2.	0.0056441119286987475
2.53	-2.	0.005396517242536885
2.67	-2.	0.004247576809610325
2.8	-2.	0.002613497246199743
2.93	-2.	0.0010809601236936644
3.07	-2.	0.0001579449274077342
